"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:192,Integer Coercion Error,"FB.STYLE.ICAST_IDIV_CAST_TO_DOUBLE","integral division result cast todouble or float",closely mapped
CWE:192,Integer Coercion Error,"FB.CORRECTNESS.ICAST_INT_CAST_TO_DOUBLE_PASSED_TO_CEIL","integral value cast to double andthen passed to Math.ceil",closely mapped
CWE:193,Off-by-one Error,"FB.STYLE.IM_BAD_CHECK_FOR_ODD","Check for oddness that won'twork for negative numbers","hierarchydescendant"
CWE:193,Off-by-one Error,"FB.STYLE.RV_REM_OF_RANDOM_INT","Remainder of 32-bit signedrandom integer","hierarchydescendant"
CWE:193,Off-by-one Error,"FB.STYLE.RV_REM_OF_HASHCODE","Remainder of hashCode couldbe negative","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY","Array formatted in useless wayusing format string","hierarchydescendant"
CWE:194,"Unexpected SignExtension","PMD.Basic.AvoidDecimalLiteralsInBigDecimalConstructor","Avoid Decimal Literals In BigDecimal Constructor","hierarchydescendant"
CWE:194,"Unexpected SignExtension",PMD.Design.BadComparison,Bad Comparison,"hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE","BigDecimal constructed fromdouble that isn't representedprecisely","hierarchydescendant"
CWE:194,"Unexpected SignExtension","PMD.Basic.DontUseFloatTypeForLoopIndices","Don't Use Float Type For LoopIndices","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.FE_TEST_IF_EQUAL_TO_NOT_A_NUMBER",Doomed test for equality to NaN,"hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.BC_IMPOSSIBLE_CAST",Impossible cast,"hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST",Impossible downcast,"hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.VA_FORMAT_STRING_BAD_CONVERSION_TO_BOOLEAN","Non-Boolean argumentformatted using %b formatspecifier","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.BC_BAD_CAST_TO_ABSTRACT_COLLECTION","Questionable cast to abstractcollection","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.BC_BAD_CAST_TO_CONCRETE_COLLECTION","Questionable cast to concretecollection","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.ICAST_INTEGER_MULTIPLY_CAST_TO_LONG","Result of integer multiplicationcast to long","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION","The type of a supplied argumentdoesn't match format specifier","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.BC_UNCONFIRMED_CAST",Unchecked/unconfirmed cast,"hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.ICAST_INT_CAST_TO_FLOAT_PASSED_TO_ROUND","int value cast to float and thenpassed to Math.round","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.ICAST_INT_2_LONG_AS_INSTANT","int value converted to long andused as absolute time","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.STYLE.ICAST_IDIV_CAST_TO_DOUBLE","integral division result cast todouble or float","hierarchydescendant"
CWE:194,"Unexpected SignExtension","FB.CORRECTNESS.ICAST_INT_CAST_TO_DOUBLE_PASSED_TO_CEIL","integral value cast to double andthen passed to Math.ceil","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY","Array formatted in useless wayusing format string","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","PMD.Basic.AvoidDecimalLiteralsInBigDecimalConstructor","Avoid Decimal Literals In BigDecimal Constructor","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error",PMD.Design.BadComparison,Bad Comparison,"hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE","BigDecimal constructed fromdouble that isn't representedprecisely","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","PMD.Basic.DontUseFloatTypeForLoopIndices","Don't Use Float Type For LoopIndices","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_CAST",Impossible cast,"hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST",Impossible downcast,"hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST_OF_TOARRAY","Impossible downcast of toArray()result","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.VA_FORMAT_STRING_BAD_CONVERSION_TO_BOOLEAN","Non-Boolean argumentformatted using %b formatspecifier","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.BC_BAD_CAST_TO_ABSTRACT_COLLECTION","Questionable cast to abstractcollection","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.BC_BAD_CAST_TO_CONCRETE_COLLECTION","Questionable cast to concretecollection","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.ICAST_INTEGER_MULTIPLY_CAST_TO_LONG","Result of integer multiplicationcast to long","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION","The type of a supplied argumentdoesn't match format specifier","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.BC_UNCONFIRMED_CAST",Unchecked/unconfirmed cast,"hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.ICAST_INT_CAST_TO_FLOAT_PASSED_TO_ROUND","int value cast to float and thenpassed to Math.round","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.ICAST_INT_2_LONG_AS_INSTANT","int value converted to long andused as absolute time","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.STYLE.ICAST_IDIV_CAST_TO_DOUBLE","integral division result cast todouble or float","hierarchydescendant"
CWE:195,"Signed to UnsignedConversion Error","FB.CORRECTNESS.ICAST_INT_CAST_TO_DOUBLE_PASSED_TO_CEIL","integral value cast to double andthen passed to Math.ceil","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY","Array formatted in useless wayusing format string","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","PMD.Basic.AvoidDecimalLiteralsInBigDecimalConstructor","Avoid Decimal Literals In BigDecimal Constructor","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE","BigDecimal constructed fromdouble that isn't representedprecisely","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","PMD.Basic.DontUseFloatTypeForLoopIndices","Don't Use Float Type For LoopIndices","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.FE_TEST_IF_EQUAL_TO_NOT_A_NUMBER",Doomed test for equality to NaN,"hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_CAST",Impossible cast,"hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST",Impossible downcast,"hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST_OF_TOARRAY","Impossible downcast of toArray()result","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.VA_FORMAT_STRING_BAD_CONVERSION_TO_BOOLEAN","Non-Boolean argumentformatted using %b formatspecifier","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.BC_BAD_CAST_TO_ABSTRACT_COLLECTION","Questionable cast to abstractcollection","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.BC_BAD_CAST_TO_CONCRETE_COLLECTION","Questionable cast to concretecollection","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.ICAST_INTEGER_MULTIPLY_CAST_TO_LONG","Result of integer multiplicationcast to long","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION","The type of a supplied argumentdoesn't match format specifier","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.BC_UNCONFIRMED_CAST",Unchecked/unconfirmed cast,"hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.ICAST_INT_CAST_TO_FLOAT_PASSED_TO_ROUND","int value cast to float and thenpassed to Math.round","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.CORRECTNESS.ICAST_INT_2_LONG_AS_INSTANT","int value converted to long andused as absolute time","hierarchydescendant"
CWE:196,"Unsigned to SignedConversion Error","FB.STYLE.ICAST_IDIV_CAST_TO_DOUBLE","integral division result cast todouble or float","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY","Array formatted in useless wayusing format string","hierarchydescendant"
CWE:197,"Numeric TruncationError","PMD.Basic.AvoidDecimalLiteralsInBigDecimalConstructor","Avoid Decimal Literals In BigDecimal Constructor","hierarchydescendant"
CWE:197,"Numeric TruncationError",PMD.Design.BadComparison,Bad Comparison,"hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE","BigDecimal constructed fromdouble that isn't representedprecisely","hierarchydescendant"
CWE:197,"Numeric TruncationError","PMD.Basic.DontUseFloatTypeForLoopIndices","Don't Use Float Type For LoopIndices","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.FE_TEST_IF_EQUAL_TO_NOT_A_NUMBER",Doomed test for equality to NaN,"hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.BC_IMPOSSIBLE_CAST",Impossible cast,"hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST",Impossible downcast,"hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.BC_IMPOSSIBLE_DOWNCAST_OF_TOARRAY","Impossible downcast of toArray()result","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.VA_FORMAT_STRING_BAD_CONVERSION_TO_BOOLEAN","Non-Boolean argumentformatted using %b formatspecifier","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.BC_BAD_CAST_TO_ABSTRACT_COLLECTION","Questionable cast to abstractcollection","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.BC_BAD_CAST_TO_CONCRETE_COLLECTION","Questionable cast to concretecollection","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.ICAST_INTEGER_MULTIPLY_CAST_TO_LONG","Result of integer multiplicationcast to long","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.VA_FORMAT_STRING_BAD_CONVERSION","The type of a supplied argumentdoesn't match format specifier","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.BC_UNCONFIRMED_CAST",Unchecked/unconfirmed cast,"hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.ICAST_INT_2_LONG_AS_INSTANT","int value converted to long andused as absolute time","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.STYLE.ICAST_IDIV_CAST_TO_DOUBLE","integral division result cast todouble or float","hierarchydescendant"
CWE:197,"Numeric TruncationError","FB.CORRECTNESS.ICAST_INT_CAST_TO_DOUBLE_PASSED_TO_CEIL","integral value cast to double andthen passed to Math.ceil","hierarchydescendant"
CWE:198,"Use of Incorrect ByteOrdering","FB.MT_CORRECTNESS.SP_SPIN_ON_FIELD",Method spins on field,"hierarchydescendant"
CWE:199,"InformationManagement Errors","PMD.Design.AssignmentToNonFinalStatic",Assignment To Non Final Static,"hierarchyancestor"
CWE:199,"InformationManagement Errors","PMD.Strict-Exceptions.AvoidCatchingGenericException","Avoid Catching GenericException","hierarchyancestor"
CWE:199,"InformationManagement Errors","PMD.Strict-Exceptions.AvoidThrowingRawExceptionTypes","Avoid Throwing Raw ExceptionTypes","hierarchyancestor"
CWE:199,"InformationManagement Errors","FB.STYLE.REC_CATCH_EXCEPTION","Exception is caught whenException is not thrown","hierarchyancestor"
CWE:199,"InformationManagement Errors","FB.MALICIOUS_CODE.MS_CANNOT_BE_FINAL","Field isn't final and can't beprotected from malicious code","hierarchyancestor"
CWE:199,"InformationManagement Errors","FB.MALICIOUS_CODE.MS_SHOULD_BE_FINAL",Field isn't final but should be,"hierarchyancestor"
CWE:199,"InformationManagement Errors","PMD.Type-Resolution.SignatureDeclareThrowsException","Signature Declare ThrowsException","hierarchyancestor"
CWE:199,"InformationManagement Errors","PMD.Strict-Exceptions.SignatureDeclareThrowsException","Signature Declare ThrowsException (Strict-Exceptions)","hierarchyancestor"
CWE:199,"InformationManagement Errors","PMD.J2EE.StaticEJBFieldShouldBeFinal",Static EJB Field Should Be Final,"hierarchyancestor"
CWE:209,"Information ExposureThrough an ErrorMessage","PMD.Strict-Exceptions.AvoidCatchingThrowable",Avoid Catching Throwable,"hierarchydescendant"
CWE:209,"Information ExposureThrough an Error",PMD.J2EE.DoNotCallSystemExit,Do Not Call System Exit,"hierarchydescendant"
CWE:209,"Information ExposureThrough an ErrorMessage","PMD.Strict-Exceptions.DoNotThrowExceptionInFinally","Do Not Throw Exception InFinally","hierarchydescendant"
CWE:209,"Information ExposureThrough an Error",FB.BAD_PRACTICE.DM_EXIT,Method invokes System.exit(...),"hierarchydescendant"
CWE:210,"Information ExposureThrough Self-generated Error","PMD.Strict-Exceptions.AvoidCatchingThrowable",Avoid Catching Throwable,"hierarchydescendant"
CWE:210,"Information ExposureThrough Self-",PMD.J2EE.DoNotCallSystemExit,Do Not Call System Exit,"hierarchydescendant"
CWE:210,"Information ExposureThrough Self-generated Error","PMD.Strict-Exceptions.DoNotThrowExceptionInFinally","Do Not Throw Exception InFinally","hierarchydescendant"
CWE:210,"Information ExposureThrough Self-",FB.BAD_PRACTICE.DM_EXIT,Method invokes System.exit(...),"hierarchydescendant"
CWE:210,"Information ExposureThrough Self-","FB.BAD_PRACTICE.DE_MIGHT_IGNORE",Method might ignore exception,"hierarchydescendant"
CWE:211,"Information ExposureThrough Externally-generated Error","PMD.Strict-Exceptions.AvoidCatchingThrowable",Avoid Catching Throwable,"hierarchydescendant"
CWE:211,"Information ExposureThrough Externally-",PMD.J2EE.DoNotCallSystemExit,Do Not Call System Exit,"hierarchydescendant"
CWE:211,"Information ExposureThrough Externally-generated Error","PMD.Strict-Exceptions.DoNotThrowExceptionInFinally","Do Not Throw Exception InFinally","hierarchydescendant"
CWE:211,"Information ExposureThrough Externally-",FB.BAD_PRACTICE.DM_EXIT,Method invokes System.exit(...),"hierarchydescendant"
CWE:211,"Information ExposureThrough Externally-","FB.BAD_PRACTICE.DE_MIGHT_IGNORE",Method might ignore exception,"hierarchydescendant"
CWE:216,"Containment Errors(Container Errors)","PMD.Design.AssignmentToNonFinalStatic",Assignment To Non Final Static,"hierarchyancestor"
CWE:216,"Containment Errors(Container Errors)","FB.MALICIOUS_CODE.MS_CANNOT_BE_FINAL","Field isn't final and can't beprotected from malicious code","hierarchyancestor"
CWE:216,"Containment Errors(Container Errors)","FB.MALICIOUS_CODE.MS_SHOULD_BE_FINAL",Field isn't final but should be,"hierarchyancestor"
CWE:216,"Containment Errors(Container Errors)","PMD.J2EE.StaticEJBFieldShouldBeFinal",Static EJB Field Should Be Final,"hierarchyancestor"
CWE:221,"Information Loss orOmission","PMD.Strict-Exceptions.AvoidCatchingGenericException","Avoid Catching GenericException","hierarchyancestor"
CWE:221,"Information Loss orOmission","PMD.Strict-Exceptions.AvoidThrowingRawExceptionTypes","Avoid Throwing Raw ExceptionTypes","hierarchyancestor"
CWE:221,"Information Loss orOmission","FB.STYLE.REC_CATCH_EXCEPTION","Exception is caught whenException is not thrown","hierarchyancestor"
CWE:221,"Information Loss orOmission","PMD.Type-Resolution.SignatureDeclareThrowsException","Signature Declare ThrowsException","hierarchyancestor"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.CORRECTNESS.NM_METHOD_CONSTRUCTOR_CONFUSION","Apparent method/constructorconfusion","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared Before",PMD.Naming.AvoidDollarSigns,Avoid Dollar Signs,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Naming.AvoidFieldNameMatchingMethodName","Avoid Field Name MatchingMethod Name","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Naming.AvoidFieldNameMatchingTypeName","Avoid Field Name MatchingType Name","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.CORRECTNESS.NM_BAD_EQUAL","Class defines equal(Object),should it be equals(Object)?","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.CORRECTNESS.NM_LCASE_HASHCODE","Class defines hashcode(),should it be hashCode()?","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.CORRECTNESS.NM_LCASE_TOSTRING","Class defines tostring(), should itbe toString()?","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_CLASS_NOT_EXCEPTION","Class is not derived from anException, even though it isnamed as such","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_CLASS_NAMING_CONVENTION","Class names should start with anupper case letter","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_INTERFACE","Class names shouldn't shadowsimple name of implementedinterface","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_SUPERCLASS","Class names shouldn't shadowsimple name of superclass","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared Before",PMD.Design.CloseResource,Close Resource,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared Before","FB.BAD_PRACTICE.NM_CONFUSING",Confusing method names,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Controversial.DoNotCallGarbageCollectionExplicitly","Do Not Call Garbage CollectionExplicitly","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease",FB.PERFORMANCE.DM_GC,"Explicit garbage collection;extremely dubious except inbenchmarking code","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared Before","PMD.Naming.MethodNamingConventions",Method Naming Conventions,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Naming.MethodWithSameNameAsEnclosingClass","Method With Same Name AsEnclosing Class","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.CORRECTNESS.NM_WRONG_PACKAGE","Method doesn't override methodin superclass due to wrongpackage for parameter","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_WRONG_PACKAGE_INTENTIONAL","Method doesn't override methodin superclass due to wrongpackage for parameter(intentional)","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.EXPERIMENTAL.OBL_UNSATISFIED_OBLIGATION","Method may fail to clean upstream or resource","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.EXPERIMENTAL.OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","Method may fail to clean upstream or resource on checkedexception","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.ODR_OPEN_DATABASE_RESOURCE","Method may fail to closedatabase resource","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH","Method may fail to closedatabase resource on exception","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared Before","FB.BAD_PRACTICE.OS_OPEN_STREAM",Method may fail to close stream,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.OS_OPEN_STREAM_EXCEPTION_PATH","Method may fail to close streamon exception","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_METHOD_NAMING_CONVENTION","Method names should start witha lower case letter","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Naming.SuspiciousEqualsMethodName",Suspicious Equals Method Name,"hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","PMD.Naming.SuspiciousHashcodeMethodName","Suspicious Hashcode MethodName","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_MEMBER_IDENTIFIER","Use of member identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
CWE:226,"Sensitive InformationUncleared BeforeRelease","FB.STYLE.ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD","Write to static field from instancemethod","hierarchydescendant"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.DMI_ENTRY_SETS_MAY_REUSE_ENTRY_OBJECTS","Adding elements of an entry setmay fail due to reuse of Entryobjects","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API",PMD.Finalizer.AvoidCallingFinalize,Avoid Calling Finalize,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API","PMD.Controversial.AvoidUsingNativeCode",Avoid Using Native Code,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.RV_ABSOLUTE_VALUE_OF_HASHCODE","Bad attempt to computeabsolute value of signed 32-bithashcode","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.RV_ABSOLUTE_VALUE_OF_RANDOM_INT","Bad attempt to computeabsolute value of signed randominteger","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API","FB.CORRECTNESS.DMI_BAD_MONTH",Bad constant value for month,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE","BigDecimal constructed fromdouble that isn't representedprecisely","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.DMI_ANNOTATION_IS_NOT_VISIBLE_TO_REFLECTION","Cant use reflection to check forpresence of annotation withoutruntime retention","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API",PMD.Basic.CheckResultSet,Check Result Set,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API",PMD.Basic.CheckSkipResult,Check Skip Result,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","PMD.Basic.ClassCastExceptionWithToArray","Class Cast Exception With ToArray","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.HE_EQUALS_USE_HASHCODE","Class defines equals() and usesObject.hashCode()","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.HE_EQUALS_NO_HASHCODE","Class defines equals() but nothashCode()","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.HE_HASHCODE_USE_OBJECT_EQUALS","Class defines hashCode() anduses Object.equals()","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",FB.BAD_PRACTICE.CN_IDIOM,"Class implements Cloneable butdoes not define or use clonemethod","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.HE_INHERITS_EQUALS_USE_HASHCODE","Class inherits equals() and usesObject.hashCode()","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.SE_NO_SUITABLE_CONSTRUCTOR_FOR_EXTERNALIZATION","Class is Externalizable butdoesn't define a void constructor",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.SE_NO_SUITABLE_CONSTRUCTOR","Class is Serializable but itssuperclass doesn't define a voidconstructor",closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.NP_CLONE_COULD_RETURN_NULL",Clone method may return null,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.RV_CHECK_COMPARETO_FOR_SPECIFIC_RETURN_VALUE","Code checks for specific valuesreturned by compareTo","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.DMI_COLLECTIONS_SHOULD_NOT_CONTAIN_THEMSELVES","Collections should not containthemselves","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.AM_CREATES_EMPTY_JAR_FILE_ENTRY",Creates an empty jar file entry,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.BAD_PRACTICE.AM_CREATES_EMPTY_ZIP_FILE_ENTRY",Creates an empty zip file entry,closely mapped
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.DMI_SCHEDULED_THREAD_POOL_EXECUTOR_WITH_ZERO_CORE_THREADS","Creation ofScheduledThreadPoolExecutorwith zero core threads","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.STYLE.NP_DEREFERENCE_OF_READLINE_VALUE","Dereference of the result ofreadLine() without nullcheck","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API",PMD.J2EE.DoNotCallSystemExit,Do Not Call System Exit,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('API",PMD.J2EE.DoNotUseThreads,Do Not Use Threads,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')",FB.CORRECTNESS.DMI_DOH,"Doh! A nonsensical methodinvocation","hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.STYLE.SA_FIELD_DOUBLE_ASSIGNMENT",Double assignment of field,"hierarchyancestor"
CWE:227,"Improper Fulfillmentof API Contract ('APIAbuse')","FB.CORRECTNESS.DMI_LONG_BITS_TO_DOUBLE_INVOKED_ON_INT","Double.longBitsToDoubleinvoked on an int","hierarchyancestor"
